Car_ID,Scheduled_Assembly_Date,Engine_Delivery_Date,Engine_Supplier_Region,Engine_Supplier_Reliability,Engine_Transport_Mode,Is_Critical_Engine,Transmission_Delivery_Date,Transmission_Supplier_Region,Transmission_Supplier_Reliability,Transmission_Transport_Mode,Is_Critical_Transmission,Brake_System_Delivery_Date,Brake_System_Supplier_Region,Brake_System_Supplier_Reliability,Brake_System_Transport_Mode,Is_Critical_Brake_System,Suspension_Delivery_Date,Suspension_Supplier_Region,Suspension_Supplier_Reliability,Suspension_Transport_Mode,Is_Critical_Suspension,Infotainment_Delivery_Date,Infotainment_Supplier_Region,Infotainment_Supplier_Reliability,Infotainment_Transport_Mode,Is_Critical_Infotainment,Car_Delayed,Delay_Days,Financial_Impact_USD,Engine_Delayed_Flag,Transmission_Delayed_Flag,Brake_System_Delayed_Flag,Suspension_Delayed_Flag,Infotainment_Delayed_Flag,Any_Critical_Part_Delayed,Engine_Delay_Reason,Transmission_Delay_Reason,Brake_System_Delay_Reason,Suspension_Delay_Reason,Infotainment_Delay_Reason,Order_Urgency,Holiday_Proximity,Inventory_Buffer_Used,Weather_Condition_On_Delivery,Strike_Notice,Production_Shift,Valid_Delay,Total_Parts_Delayed,Route_Type,Distance_KM,Traffic_Level,Supplier_Performance_Score,Contract_Penalty_Per_Day,Engine_Supplier_Group,Transmission_Supplier_Group,Brake_System_Supplier_Group,Suspension_Supplier_Group,Infotainment_Supplier_Group,Engine_Reliability_Score,Transmission_Reliability_Score,Brake_System_Reliability_Score,Suspension_Reliability_Score,Infotainment_Reliability_Score,Traffic_Severity_Index
CAR_417,2023-03-07,2023-03-05,North,0.78,Sea,1,2023-03-07,West,0.74,Air,0,2023-03-09,South,0.72,Sea,1,2023-03-05,East,0.92,Air,1,2023-03-07,West,0.89,Road,1,1,2,1000.0,0,0,1,0,0,1,,,Weather,,,Low,0,0,Clear,0,Morning,True,1,Urban,10.444598284096866,Moderate,0.65,500,North_Sea,West_Air,South_Sea,East_Air,West_Road,0.2894736842105263,0.2441860465116279,0.2826086956521739,0.25287356321839083,0.35555555555555557,1.2
CAR_874,2023-03-07,2023-02-26,North,0.84,Air,1,2023-02-24,West,0.95,Sea,1,2023-03-05,South,0.84,Road,0,2023-03-06,West,0.74,Air,1,2023-03-02,North,0.93,Road,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,0,0,Storm,0,Night,False,0,Rural,416.3925379651053,Moderate,0.6,250,North_Air,West_Sea,South_Road,West_Air,North_Road,0.38571428571428573,0.2839506172839506,0.28888888888888886,0.3218390804597701,0.3103448275862069,1.2
CAR_133,2023-03-07,2023-02-28,East,0.7,Air,0,2023-03-07,South,0.95,Sea,1,2023-03-13,North,0.82,Road,0,2023-03-08,West,0.78,Road,0,2023-03-03,West,0.99,Road,0,0,0,0.0,0,0,1,1,0,0,,,Strike,Customs,,Low,0,0,Snow,0,Morning,False,2,Urban,71.02145373031573,Moderate,0.72,100,East_Air,South_Sea,North_Road,West_Road,West_Road,0.23076923076923078,0.3163265306122449,0.32894736842105265,0.3563218390804598,0.35555555555555557,1.2
CAR_7,2023-03-07,2023-03-07,North,0.77,Sea,1,2023-03-07,North,0.85,Air,1,2023-03-05,South,0.73,Air,0,2023-03-11,West,0.9,Road,0,2023-02-26,South,0.98,Road,0,0,0,0.0,0,0,0,1,0,0,,,,Weather,,Low,0,0,Snow,0,Evening,False,1,Urban,26.25178106146002,Moderate,0.67,250,North_Sea,North_Air,South_Air,West_Road,South_Road,0.2894736842105263,0.2638888888888889,0.16091954022988506,0.3563218390804598,0.2875,1.2
CAR_128,2023-03-07,2023-03-07,North,0.78,Road,0,2023-03-01,South,0.92,Air,1,2023-03-05,West,0.79,Air,1,2023-03-06,East,0.95,Road,0,2023-03-06,West,0.83,Road,0,0,0,0.0,0,0,0,0,0,0,,,,,,High,0,0,Clear,0,Morning,False,0,Mixed,124.27197905209614,Low,0.55,100,North_Road,South_Air,West_Air,East_Road,West_Road,0.2926829268292683,0.3,0.28421052631578947,0.2647058823529412,0.35555555555555557,1.0
CAR_367,2023-03-07,2023-03-06,East,0.73,Sea,1,2023-02-27,West,0.97,Sea,1,2023-03-11,West,0.8,Road,0,2023-03-03,North,0.95,Sea,1,2023-03-04,South,0.86,Sea,0,0,0,0.0,0,0,1,0,0,0,,,Strike,,,High,0,0,Clear,0,Evening,False,1,Mixed,116.79578825039982,Low,0.97,100,East_Sea,West_Sea,West_Road,North_Sea,South_Sea,0.24358974358974358,0.2839506172839506,0.2717391304347826,0.19696969696969696,0.34523809523809523,1.0
CAR_712,2023-03-07,2023-03-08,South,0.72,Air,1,2023-03-03,East,0.95,Air ,0,2023-02-28,South,0.97,Air,1,2023-03-08,South,0.7,Air,0,2023-03-02,East,0.96,Sea,0,1,1,500.0,1,0,0,1,0,1,Supplier Issue,,,Supplier Issue,,Medium,0,0,Rain,0,Night,True,2,Rural,192.4847287978501,Low,0.62,750,South_Air,East_Air ,South_Air,South_Air,East_Sea,0.2702702702702703,0.0,0.16091954022988506,0.2891566265060241,0.18947368421052632,1.0
CAR_210,2023-03-07,2023-03-18,South,0.75,Road,1,2023-03-03,South,0.96,Sea,1,2023-03-01,East,0.84,Air,1,2023-03-05,South,0.87,Sea,1,2023-03-01,East,0.87,Sea,0,1,11,5500.0,1,0,0,0,0,1,Customs,,,,,Low,1,1,Rain,0,Morning,False,1,Urban,34.59335742983884,Low,0.0,750,South_Road,South_Sea,East_Air,South_Sea,East_Sea,0.32142857142857145,0.3163265306122449,0.3835616438356164,0.21839080459770116,0.18947368421052632,1.0
CAR_880,2023-03-07,2023-03-11,South,0.92,Sea,0,2023-02-28,East,0.93,Sea,1,2023-03-05,South,0.92,Air,1,2023-03-05,South,0.74,Sea,1,2023-03-08,South,0.93,Sea,1,1,1,500.0,1,0,0,0,1,1,Customs,,,,Customs,Low,0,0,Clear,0,Evening,True,2,Urban,99.26289562144272,Moderate,0.57,750,South_Sea,East_Sea,South_Air,South_Sea,South_Sea,0.31645569620253167,0.3424657534246575,0.16091954022988506,0.21839080459770116,0.34523809523809523,1.2
CAR_381,2023-03-07,2023-03-02,North,0.92,Road,1,2023-03-05,North,0.89,Air,1,2023-03-06,West,0.91,Sea,0,2023-02-28,South,0.88,Air,0,2023-03-04,North,0.78,Air,0,0,0,0.0,0,0,0,0,0,0,,,,,,Low,0,0,Clear,0,Morning,False,0,Urban,31.24454170118176,Low,0.55,250,North_Road,North_Air,West_Sea,South_Air,North_Air,0.2926829268292683,0.2638888888888889,0.35,0.2891566265060241,0.325,1.0
CAR_175,2023-03-07,2023-03-03,North,0.9,,1,2023-03-11,North,0.78,Sea,0,2023-03-07,South,0.97,Sea,0,2023-03-05,North,0.73,Air,0,2023-03-06,North,0.74,Road,1,0,0,0.0,0,1,0,0,0,0,,Supplier Issue,,,,Medium,0,0,Clear,0,Evening,False,1,Rural,185.87840479673773,Low,0.82,100,,North_Sea,South_Sea,North_Air,North_Road,,0.4375,0.2826086956521739,0.3116883116883117,0.3103448275862069,1.0
CAR_921,2023-03-07,2023-03-16,South,0.86,Road,1,2023-03-05,,0.84,Air,1,2023-03-11,North,0.7,Air,0,2023-03-13,South,0.74,Road,0,2023-03-09,North,0.95,Sea,1,1,9,4500.0,1,0,1,1,1,1,Strike,,Transport Breakdown,Transport Breakdown,Strike,High,0,0,Snow,1,Morning,True,4,Mixed,136.9975681142197,Low,0.0,500,South_Road,,North_Air,South_Road,North_Sea,0.32142857142857145,,0.2602739726027397,0.22448979591836735,0.3246753246753247,1.0
CAR_556,2023-03-07,2023-03-10,East,0.95,Road,1,2023-03-03,West,0.75,Air,0,2023-03-07,West,0.79,Sea,1,2023-03-05,West,0.9,Road,0,2023-03-07,South,0.79,Air,0,1,3,1500.0,1,0,0,0,0,1,Holiday,,,,,Medium,0,1,Rain,0,Evening,False,1,Rural,298.30838877706697,Moderate,0.52,250,East_Road,West_Air,West_Sea,West_Road,South_Air,0.3026315789473684,0.2441860465116279,0.35,0.3563218390804598,0.3375,1.2
CAR_57,2023-03-07,2023-03-04,South,0.73,Air,1,2023-03-06,,0.91,Road,0,2023-03-03,East,0.8,Air,1,2023-03-07,East,0.71,Sea,0,2023-03-03,South,0.84,Road,1,0,0,,0,0,0,0,0,0,,,,,,Low,0,0,Rain,0,Evening,False,0,Urban,31.48994311914721,Low,0.51,100,South_Air,,East_Air,East_Sea,South_Road,0.2702702702702703,,0.3835616438356164,0.2391304347826087,0.2875,1.0
CAR_564,2023-03-07,2023-03-07,,0.8,Air,1,2023-03-04,South,0.92,Air,1,2023-03-10,North,0.86,Road,1,2023-03-05,North,0.87,Road,1,2023-03-07,North,0.98,Air,1,1,3,1500.0,0,0,1,0,0,1,,,Holiday,,,Low,0,0,Clear,0,Morning,True,1,Urban,87.65173697889057,Moderate,0.39,100,,South_Air,North_Road,North_Road,North_Air,,0.3,0.32894736842105265,0.26881720430107525,0.325,1.2
CAR_887,2023-03-07,2023-03-05,West,0.77,Road,0,2023-03-12,North,0.88,Sea,1,2023-03-07,South,0.84,Road,1,2023-03-02,West,0.96,Air,0,2023-03-07,West,0.9,Air,0,1,5,2500.0,0,1,0,0,0,1,,Transport Breakdown,,,,Medium,0,0,Snow,0,Evening,True,1,Rural,365.5949075910627,High,0.23,250,West_Road,North_Sea,South_Road,West_Air,West_Air,0.23376623376623376,0.4375,0.28888888888888886,0.3218390804597701,0.3409090909090909,1.5
CAR_290,2023-03-07,2023-03-08,South,0.94,Air,0,2023-03-05,North,0.77,Air,0,2023-02-27,,0.99,Road,0,2023-03-17,West,0.72,Road,1,2023-03-10,East,0.75,Air,0,1,10,5000.0,1,0,0,1,1,1,Strike,,,Holiday,Holiday,Medium,0,0,Clear,0,Evening,True,3,Rural,397.2665042704154,Moderate,0.0,100,South_Air,North_Air,,West_Road,East_Air,0.2702702702702703,0.2638888888888889,,0.3563218390804598,0.2988505747126437,1.2
CAR_71,2023-03-07,2023-03-01,North,0.86,Sea,0,2023-02-28,West,0.9,Road,0,2023-03-11,South,0.77,Sea,0,2023-03-10,North,0.83,Air,0,2023-02-28,East,0.85,Road,1,0,0,0.0,0,0,1,1,0,0,,,Weather,Holiday,,Medium,0,0,Rain,0,Evening,False,2,Mixed,167.9517521623328,Moderate,0.78,100,North_Sea,West_Road,South_Sea,North_Air,East_Road,0.2894736842105263,0.21428571428571427,0.2826086956521739,0.3116883116883117,0.2987012987012987,1.2
CAR_760,2023-03-07,2023-03-12,North,0.86,Sea,0,2023-03-15,North,0.83,Sea,1,2023-03-06,North,0.76,Road,1,2023-03-05,North,0.81,Sea,1,2023-03-06,North,0.82,Sea,0,1,8,4000.0,1,1,0,0,0,1,Supplier Issue,Holiday,,,,Medium,0,0,Storm,1,Morning,True,2,Mixed,109.1714417855053,Low,0.02,250,North_Sea,North_Sea,North_Road,North_Sea,North_Sea,0.2894736842105263,0.4375,0.32894736842105265,0.19696969696969696,0.3246753246753247,1.0
CAR_889,2023-03-07,2023-02-28,South,0.71,Air,0,2023-03-16,West,0.77,Sea,1,2023-03-10,West,0.8,Air,1,2023-03-14,East,0.7,Air,1,2023-03-13,West,0.74,Sea,0,1,9,4500.0,0,1,1,1,1,1,,Customs,Weather,Supplier Issue,Strike,Low,0,0,Rain,0,Night,True,4,Urban,41.98461118171655,Low,0.0,100,South_Air,West_Sea,West_Air,East_Air,West_Sea,0.2702702702702703,0.2839506172839506,0.28421052631578947,0.25287356321839083,0.4,1.0
CAR_619,2023-03-07,2023-03-05,West,0.76,Sea,1,2023-03-03,South,0.89,Air,1,2023-03-07,East,0.82,Road,1,2023-03-06,North,0.77,Road,1,2023-03-10,West,0.73,Air,0,0,0,0.0,0,0,0,0,1,0,,,,,Weather,High,0,0,Rain,0,Evening,False,1,Mixed,64.50146744700794,High,0.59,100,West_Sea,South_Air,East_Road,North_Road,West_Air,0.21649484536082475,0.3,0.23333333333333334,0.26881720430107525,0.3409090909090909,1.5
CAR_542,2023-03-07,2023-03-04,West,0.83,Air,0,2023-03-07,East,0.93,Road,0,2023-03-06,West,0.94,Road,0,2023-03-10,South,0.96,Road,1,2023-03-09,South,0.71,Air,1,1,3,1500.0,0,0,0,1,1,1,,,,Weather,Holiday,Medium,0,0,Storm,0,Evening,True,2,Rural,360.5641370512159,Moderate,0.35,250,West_Air,East_Road,West_Road,South_Road,South_Air,0.34615384615384615,0.27906976744186046,0.2717391304347826,0.22448979591836735,0.3375,1.2
CAR_995,2023-03-08,2023-03-05,West,0.84,Road,1,2023-03-05,West,0.7,Road,0,2023-03-01,North,0.77,Road,0,2023-03-03,East,0.98,Sea,0,2023-03-12,East,0.97,Road,1,1,4,2000.0,0,0,0,0,1,1,,,,,Weather,Medium,0,0,Clear,0,Morning,True,1,Urban,34.47547535157679,High,0.18,500,West_Road,West_Road,North_Road,East_Sea,East_Road,0.23376623376623376,0.21428571428571427,0.32894736842105265,0.2391304347826087,0.2987012987012987,1.5
CAR_934,2023-03-08,2023-03-10,South,0.78,Sea,1,2023-03-11,West,0.78,Road,1,2023-03-07,North,0.77,Air,1,2023-03-08,North,0.8,Air,0,2023-03-03,South,0.94,Sea,1,1,3,1500.0,1,1,0,0,0,1,Supplier Issue,Weather,,,,Medium,0,0,Clear,0,Night,True,2,Rural,397.6883271593205,Moderate,0.55,100,South_Sea,West_Road,North_Air,North_Air,South_Sea,0.31645569620253167,0.21428571428571427,0.2602739726027397,0.3116883116883117,0.34523809523809523,1.2
CAR_726,2023-03-08,2023-03-07,South,0.97,Road,1,2023-03-01,,0.92,Sea,0,2023-03-06,West,0.93,Sea,1,2023-03-06,East,0.83,Air,0,2023-03-06,North,0.88,Air,0,0,0,0.0,0,0,0,0,0,0,,,,,,High,0,0,Snow,0,Evening,False,0,Mixed,182.99063228607,Moderate,1.0,100,South_Road,,West_Sea,East_Air,North_Air,0.32142857142857145,,0.35,0.25287356321839083,0.325,1.2
CAR_654,2023-03-08,2023-03-04,East,0.8,Sea,0,2023-03-09,East,0.97,Sea,0,2023-03-09,South,0.97,Road,1,2023-03-14,North,0.76,Road,1,2023-03-07,North,0.76,Road,1,1,6,3000.0,0,1,1,1,0,1,,Holiday,Supplier Issue,Weather,,Medium,0,0,Clear,0,Morning,True,3,Mixed,124.54452243587454,Moderate,0.16,100,East_Sea,East_Sea,South_Road,North_Road,North_Road,0.24358974358974358,0.3424657534246575,0.28888888888888886,0.26881720430107525,0.3103448275862069,1.2
CAR_541,2023-03-08,2023-03-08,West,0.86,Sea,1,2023-03-03,East,0.9,Road,1,2023-02-28,South,0.95,Road,1,2023-03-04,West,0.83,Road,1,2023-03-07,East,0.7,Road,1,0,0,0.0,0,0,0,0,0,0,,,,,,High,0,0,Clear,0,Morning,False,0,Mixed,192.7105013309985,Moderate,0.97,100,West_Sea,East_Road,South_Road,West_Road,East_Road,0.21649484536082475,0.27906976744186046,0.28888888888888886,0.3563218390804598,0.2987012987012987,1.2
CAR_557,2023-03-08,2023-03-03,West,0.9,Air,0,2023-03-12,East,0.92,Road,1,2023-03-07,East,0.82,Road,0,2023-03-14,South,0.97,Sea,1,2023-03-08,West,0.95,Road,1,1,6,3000.0,0,1,0,1,0,1,,Customs,,Customs,,Low,0,0,Clear,0,Morning,True,2,Urban,70.07949093623233,High,0.27,750,West_Air,East_Road,East_Road,South_Sea,West_Road,0.34615384615384615,0.27906976744186046,0.23333333333333334,0.21839080459770116,0.35555555555555557,1.5
CAR_344,2023-03-08,2023-03-09,West,0.71,Air,1,2023-03-07,West,0.79,Air,0,2023-03-05,South,0.98,Air,0,2023-03-08,North,0.84,Sea,1,2023-03-03,South,0.87,Road,0,1,1,500.0,1,0,0,0,0,1,Transport Breakdown,,,,,Medium,0,0,Clear,0,Morning,True,1,Rural,403.8401811452978,Moderate,0.68,250,West_Air,West_Air,South_Air,North_Sea,South_Road,0.34615384615384615,0.2441860465116279,0.16091954022988506,0.19696969696969696,0.2875,1.2
CAR_102,2023-03-08,2023-03-07,,0.8,Road,1,2023-03-09,South,0.8,Sea,0,2023-03-08,South,0.77,Road,0,2023-03-10,North,0.83,Road,1,2023-03-14,West,0.94,Air,1,1,6,3000.0,0,1,0,1,1,1,,Customs,,Weather,Customs,Medium,1,0,Rain,0,Evening,True,3,Rural,228.55420014283123,Low,0.0,100,,South_Sea,South_Road,North_Road,West_Air,,0.3163265306122449,0.28888888888888886,0.26881720430107525,0.3409090909090909,1.0
CAR_255,2023-03-08,2023-03-06,North,0.9,Sea,0,2023-03-04,South,0.79,Sea,1,2023-03-06,South,0.76,Sea,0,2023-03-08,East,0.87,Sea,1,2023-03-03,East,0.9,Air,1,0,0,0.0,0,0,0,0,0,0,,,,,,Low,0,0,Clear,0,Night,False,0,Urban,11.045848591729058,High,0.7,250,North_Sea,South_Sea,South_Sea,East_Sea,East_Air,0.2894736842105263,0.3163265306122449,0.2826086956521739,0.2391304347826087,0.2988505747126437,1.5
CAR_193,2023-03-08,2023-03-07,,0.96,Road,1,2023-03-17,North,0.73,Sea,1,2023-03-08,West,0.97,Air,1,2023-03-06,South,0.85,Air,1,2023-03-08,North,0.93,Air,1,1,9,4500.0,0,1,0,0,0,1,,Supplier Issue,,,,High,0,0,Snow,0,Evening,True,1,Mixed,53.31853272934959,Low,0.0,250,,North_Sea,West_Air,South_Air,North_Air,,0.4375,0.28421052631578947,0.2891566265060241,0.325,1.0
CAR_892,2023-03-08,2023-03-02,East,0.7,Sea,1,2023-03-03,South,0.97,Road,0,2023-02-28,West,0.86,Sea,1,2023-03-07,South,0.91,Road,0,2023-03-01,North,0.74,Sea,0,0,0,75000000.0,0,0,0,0,0,0,,,,,,High,0,0,Clear,0,Evening,False,0,Mixed,50.78444203143691,Low,0.67,100,East_Sea,South_Road,West_Sea,South_Road,North_Sea,0.24358974358974358,0.3055555555555556,0.35,0.22448979591836735,0.3246753246753247,1.0
CAR_82,2023-03-08,2023-03-11,West,0.99,Air,0,2023-03-04,West,0.99,Air,0,2023-03-08,South,0.72,Air,1,2023-03-09,South,0.94,Road,1,2023-03-06,North,0.82,Road,0,1,1,500.0,1,0,0,1,0,1,Supplier Issue,,,Weather,,Medium,0,0,Storm,0,Morning,True,2,Rural,377.376327147329,Low,0.66,250,West_Air,West_Air,South_Air,South_Road,North_Road,0.34615384615384615,0.2441860465116279,0.16091954022988506,0.22448979591836735,0.3103448275862069,1.0
CAR_418,2023-03-08,2023-03-07,South,0.93,Road,1,2023-03-11,South,0.72,Sea,1,2023-03-07,North,0.87,Sea,1,2023-03-08,West,0.88,Road,1,2023-03-07,West,0.75,Road,0,1,3,1500.0,0,1,0,0,0,1,,Weather,,,,Medium,0,0,Rain,0,Morning,True,1,Urban,95.6630606880915,Low,0.27,750,South_Road,South_Sea,North_Sea,West_Road,West_Road,0.32142857142857145,0.3163265306122449,0.27380952380952384,0.3563218390804598,0.35555555555555557,1.0
CAR_54,2023-03-08,2023-03-08,South,0.86,Road,0,2023-03-06,East,0.81,Road,0,2023-03-13,East,0.76,Sea,1,2023-03-16,North,0.95,Road,1,2023-03-04,West,0.8,Road,1,1,8,4000.0,0,0,1,1,0,1,,,Holiday,Supplier Issue,,High,0,1,Clear,0,Morning,False,2,Mixed,112.66501732510008,High,0.16,100,South_Road,East_Road,East_Sea,North_Road,West_Road,0.32142857142857145,0.27906976744186046,0.23076923076923078,0.26881720430107525,0.35555555555555557,1.5
CAR_677,2023-03-08,2023-03-12,North,0.73,Air,1,2023-02-25,West,0.98,Road,0,2023-03-06,West,0.72,Air,1,2023-03-10,North,0.82,Air,0,2023-03-08,South,0.76,Sea,0,1,4,2000.0,1,0,0,1,0,1,Customs,,,Supplier Issue,,Low,0,0,Clear,0,Evening,True,2,Urban,93.0481471462055,High,0.4,100,North_Air,West_Road,West_Air,North_Air,South_Sea,0.38571428571428573,0.21428571428571427,0.28421052631578947,0.3116883116883117,0.34523809523809523,1.5
CAR_105,2023-03-09,2023-03-09,South,0.78,Road,1,2023-03-09,South,0.98,Sea,1,2023-03-09,,0.94,Sea,0,2023-03-14,East,0.77,Sea,0,2023-03-03,North,0.79,Sea,1,0,0,0.0,0,0,0,1,0,0,,,,Customs,,High,1,0,Clear,0,Morning,False,1,Mixed,138.94099022625548,High,0.96,250,South_Road,South_Sea,,East_Sea,North_Sea,0.32142857142857145,0.3163265306122449,,0.2391304347826087,0.3246753246753247,1.5
CAR_66,2023-03-09,2023-03-06,South,0.85,Road,0,2023-03-04,South,0.75,Road,0,2023-03-11,North,0.74,Road,1,2023-03-08,West,0.77,Air,0,2023-03-02,East,0.94,Road,1,1,2,1000.0,0,0,1,0,0,1,,,Transport Breakdown,,,Medium,0,0,Clear,0,Morning,True,1,Rural,299.72059680755183,Moderate,0.63,250,South_Road,South_Road,North_Road,West_Air,East_Road,0.32142857142857145,0.3055555555555556,0.32894736842105265,0.3218390804597701,0.2987012987012987,1.2
CAR_181,2023-03-09,2023-03-08,North,0.75,Sea,1,2023-03-09,West,0.72,Air,1,2023-03-05,South,0.88,Road,1,2023-03-08,South,0.86,Air,1,2023-03-02,East,0.94,Sea,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,1,0,Clear,0,Morning,False,0,Urban,16.061554132189453,High,0.65,250,North_Sea,West_Air,South_Road,South_Air,East_Sea,0.2894736842105263,0.2441860465116279,0.28888888888888886,0.2891566265060241,0.18947368421052632,1.5
CAR_816,2023-03-09,2023-03-09,West,0.88,Sea,1,2023-03-07,North,0.79,,1,2023-03-07,East,0.71,Air,1,2023-03-06,North,0.97,Sea,1,2023-03-08,East,0.84,Air,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,1,0,Clear,0,Morning,False,0,Rural,335.6057466372054,High,0.6,250,West_Sea,,East_Air,North_Sea,East_Air,0.21649484536082475,,0.3835616438356164,0.19696969696969696,0.2988505747126437,1.5
CAR_70,2023-03-09,2023-03-03,East,0.89,Air,1,2023-03-09,West,0.98,Air,1,2023-03-09,West,0.91,Air,1,2023-03-10,North,0.79,Road,1,2023-03-09,North,0.83,Sea,1,1,1,500.0,0,0,0,1,0,1,,,,Strike,,High,0,0,Rain,0,Morning,True,1,Mixed,192.4941775925338,Low,0.69,100,East_Air,West_Air,West_Air,North_Road,North_Sea,0.23076923076923078,0.2441860465116279,0.28421052631578947,0.26881720430107525,0.3246753246753247,1.0
CAR_242,2023-03-09,2023-03-08,South,0.97,Air,1,2023-03-10,North,0.87,Sea,1,2023-03-07,South,0.96,Sea,1,2023-03-08,South,0.79,Sea,0,2023-03-09,South,0.79,Road,0,1,1,500.0,0,1,0,0,0,1,,Transport Breakdown,,,,High,0,0,Clear,0,Evening,True,1,Mixed,122.2283527268825,High,0.77,100,South_Air,North_Sea,South_Sea,South_Sea,South_Road,0.2702702702702703,0.4375,0.2826086956521739,0.21839080459770116,0.2875,1.5
CAR_63,2023-03-09,2023-03-15,South,0.86,,1,2023-03-05,South,0.91,Road,0,2023-03-07,South,0.77,Air,0,2023-03-09,South,0.8,Sea,0,2023-03-13,South,0.89,Road,1,1,6,3000.0,1,0,0,0,1,1,Customs,,,,Strike,High,0,0,Clear,0,Evening,True,2,Mixed,56.31397844545428,Moderate,0.17,250,,South_Road,South_Air,South_Sea,South_Road,,0.3055555555555556,0.16091954022988506,0.21839080459770116,0.2875,1.2
CAR_756,2023-03-09,2023-03-07,West,0.9,Sea,0,2023-02-28,East,0.98,Air,1,2023-03-09,North,0.83,Sea,0,2023-03-16,West,0.77,Air,0,2023-03-14,South,0.81,Air,1,1,5,2500.0,0,0,0,1,1,1,,,,Holiday,Transport Breakdown,Medium,0,0,Clear,0,Morning,True,2,Mixed,98.701389033509,Moderate,0.16,100,West_Sea,East_Air,North_Sea,West_Air,South_Air,0.21649484536082475,0.32857142857142857,0.27380952380952384,0.3218390804597701,0.3375,1.2
CAR_714,2023-03-09,2023-03-07,North,0.92,Road,1,2023-03-09,North,0.93,Air,0,2023-03-11,South,0.94,Sea,1,2023-03-09,East,0.88,Air,0,2023-03-03,North,0.72,Air,0,1,2,1000.0,0,0,1,0,0,1,,,Transport Breakdown,,,Medium,0,0,Rain,0,Night,True,1,Rural,185.36603385372635,High,0.55,100,North_Road,North_Air,South_Sea,East_Air,North_Air,0.2926829268292683,0.2638888888888889,0.2826086956521739,0.25287356321839083,0.325,1.5
CAR_875,2023-03-09,2023-03-09,North,0.94,Air,1,2023-03-08,South,0.97,Road,1,2023-03-11,West,0.74,Air,1,2023-03-11,South,0.85,Sea,1,2023-03-09,South,0.9,Road,1,1,2,1000.0,0,0,1,1,0,1,,,Strike,Customs,,Low,0,0,Clear,0,Evening,True,2,Urban,24.40644714591157,Moderate,0.38,100,North_Air,South_Road,West_Air,South_Sea,South_Road,0.38571428571428573,0.3055555555555556,0.28421052631578947,0.21839080459770116,0.2875,1.2
CAR_777,2023-03-09,2023-03-04,East,0.81,Sea,1,2023-03-14,South,0.72,Road,0,2023-03-13,North,0.89,Road,1,2023-03-05,East,0.98,Air,0,2023-03-08,East,0.87,Road,1,1,4,2000.0,0,1,1,0,0,1,,Transport Breakdown,,,,Low,0,0,Storm,0,Evening,True,2,Urban,67.30027139504867,Low,0.55,250,East_Sea,South_Road,North_Road,East_Air,East_Road,0.24358974358974358,0.3055555555555556,0.32894736842105265,0.25287356321839083,0.2987012987012987,1.0
CAR_285,2023-03-09,2023-02-26,,0.85,Road,1,2023-03-10,North,0.84,Air,1,2023-03-01,North,0.95,Road,1,2023-03-04,North,0.87,Sea,0,2023-03-11,North,0.84,Sea,0,1,1,500.0,0,1,0,0,1,1,,Strike,,,Customs,Medium,0,0,Clear,0,Evening,True,2,Rural,430.205344688179,High,0.8,1000,,North_Air,North_Road,North_Sea,North_Sea,,0.2638888888888889,0.32894736842105265,0.19696969696969696,0.3246753246753247,1.5
CAR_617,2023-03-09,2023-03-11,North,0.85,Road,1,2023-03-06,South,0.91,Road,1,2023-03-07,South,0.79,Road,1,2023-03-07,South,0.95,Road,0,2023-03-06,West,0.98,Road,1,1,2,1000.0,1,0,0,0,0,1,Transport Breakdown,,,,,Low,1,0,Clear,0,Night,True,1,Urban,28.08403197931508,High,0.72,500,North_Road,South_Road,South_Road,South_Road,West_Road,0.2926829268292683,0.3055555555555556,0.28888888888888886,0.22448979591836735,0.35555555555555557,1.5
CAR_586,2023-03-09,2023-03-10,East,0.83,Air,1,2023-03-03,East,0.82,Sea,1,2023-03-13,West,0.87,Road,0,2023-03-09,South,0.88,Road,0,2023-03-03,West,0.79,Road,0,1,1,500.0,1,0,1,0,0,1,Strike,,Customs,,,Low,0,0,Clear,1,Morning,True,2,Urban,62.05482253057682,Moderate,0.74,100,East_Air,East_Sea,West_Road,South_Road,West_Road,0.23076923076923078,0.3424657534246575,0.2717391304347826,0.22448979591836735,0.35555555555555557,1.2
CAR_440,2023-03-09,2023-03-07,East,0.82,Road,1,2023-02-28,East,0.7,Road,0,2023-03-11,East,0.95,Road,1,2023-03-10,West,0.83,Air,1,2023-03-04,East,0.7,Air,0,1,2,1000.0,0,0,1,1,0,1,,,Transport Breakdown,Strike,,Low,0,0,Snow,0,Night,True,2,Urban,71.49232254606812,Low,0.59,750,East_Road,East_Road,East_Road,West_Air,East_Air,0.3026315789473684,0.27906976744186046,0.23333333333333334,0.3218390804597701,0.2988505747126437,1.0
